Date Time,Turbidity Daily Mean (NTU),Quality Code
3/5/2013 0:00,39.99,1: Good data
3/6/2013 0:00,40.18,1: Good data
3/7/2013 0:00,35.96,1: Good data
3/8/2013 0:00,33.79,1: Good data
3/9/2013 0:00,36.55,1: Good data
3/10/2013 0:00,39.1,1: Good data
3/11/2013 0:00,38.77,1: Good data
3/12/2013 0:00,37.11,1: Good data
3/13/2013 0:00,34.95,1: Good data
3/14/2013 0:00,38.03,1: Good data
3/15/2013 0:00,40.48,1: Good data
3/16/2013 0:00, ,170: Unreliable Data
3/17/2013 0:00,40.83,1: Good data
3/18/2013 0:00,37.99,1: Good data
3/19/2013 0:00,40.11,1: Good data
3/20/2013 0:00,40.81,1: Good data
3/21/2013 0:00,37.36,1: Good data
3/22/2013 0:00,41.94,1: Good data
3/23/2013 0:00,40.69,1: Good data
3/24/2013 0:00,38.76,1: Good data
3/25/2013 0:00,45.22,1: Good data
3/26/2013 0:00,46.97,1: Good data
3/27/2013 0:00,38.17,1: Good data
3/28/2013 0:00,40.62,1: Good data
3/29/2013 0:00, ,255: No data exists
3/30/2013 0:00,45.09,1: Good data
3/31/2013 0:00,39.51,1: Good data
4/1/2013 0:00,36.46,1: Good data
4/2/2013 0:00,44.43,1: Good data
4/3/2013 0:00,46.86,1: Good data
4/4/2013 0:00,46.1,1: Good data
4/5/2013 0:00,45.92,1: Good data
4/6/2013 0:00,47.49,1: Good data
4/7/2013 0:00,51.55,1: Good data
4/8/2013 0:00,59.88,1: Good data
4/9/2013 0:00,57.78,1: Good data
4/10/2013 0:00,49.37,1: Good data
4/11/2013 0:00,48.13,1: Good data
4/12/2013 0:00,48.93,1: Good data
4/13/2013 0:00,45.28,1: Good data
4/14/2013 0:00,48.04,1: Good data
4/15/2013 0:00,47.05,1: Good data
4/16/2013 0:00,50.98,1: Good data
4/17/2013 0:00,45.68,1: Good data
4/18/2013 0:00,42.71,1: Good data
4/19/2013 0:00,46,1: Good data
4/20/2013 0:00,48,1: Good data
4/21/2013 0:00,50.44,1: Good data
4/22/2013 0:00,52.14,1: Good data
4/23/2013 0:00, ,170: Unreliable Data
4/24/2013 0:00, ,170: Unreliable Data
4/25/2013 0:00,50.16,1: Good data
4/26/2013 0:00,48.03,1: Good data
4/27/2013 0:00,48.66,1: Good data
4/28/2013 0:00, ,170: Unreliable Data
4/29/2013 0:00,51.13,1: Good data
4/30/2013 0:00,57.69,1: Good data
5/1/2013 0:00,54.84,1: Good data
5/2/2013 0:00,51.82,1: Good data
5/3/2013 0:00,46.67,1: Good data
5/4/2013 0:00,44.12,1: Good data
5/5/2013 0:00,52.5,1: Good data
5/6/2013 0:00,47.74,1: Good data
5/7/2013 0:00,45.14,1: Good data
5/8/2013 0:00,44.47,1: Good data
5/9/2013 0:00,32.86,1: Good data
5/10/2013 0:00,24.11,1: Good data
5/11/2013 0:00,18.95,1: Good data
5/12/2013 0:00,17.45,1: Good data
5/13/2013 0:00,22.31,1: Good data
5/14/2013 0:00, ,255: No data exists
5/15/2013 0:00,29.23,1: Good data
5/16/2013 0:00,29.6,1: Good data
5/17/2013 0:00,31.43,1: Good data
5/18/2013 0:00,32.24,1: Good data
5/19/2013 0:00,33.49,1: Good data
5/20/2013 0:00, ,255: No data exists
5/21/2013 0:00,59.49,1: Good data
5/22/2013 0:00,72.54,1: Good data
5/23/2013 0:00,59.09,1: Good data
5/24/2013 0:00,54.29,1: Good data
5/25/2013 0:00,64.89,1: Good data
5/26/2013 0:00,59.81,1: Good data
5/27/2013 0:00,50.19,1: Good data
5/28/2013 0:00,48.12,1: Good data
5/29/2013 0:00,44.24,1: Good data
5/30/2013 0:00,37.5,1: Good data
5/31/2013 0:00,32.64,1: Good data
6/1/2013 0:00,29.48,1: Good data
6/2/2013 0:00,31.33,1: Good data
6/3/2013 0:00,38.97,1: Good data
6/4/2013 0:00, ,170: Unreliable Data
6/5/2013 0:00,35.57,1: Good data
6/6/2013 0:00,36.93,1: Good data
6/7/2013 0:00,41.97,1: Good data
6/8/2013 0:00,43.27,1: Good data
6/9/2013 0:00,57.6,1: Good data
6/10/2013 0:00,59.44,1: Good data
6/11/2013 0:00,53.3,1: Good data
6/12/2013 0:00,55.13,1: Good data
6/13/2013 0:00,50.94,1: Good data
6/14/2013 0:00,43.11,1: Good data
6/15/2013 0:00,38.52,1: Good data
6/16/2013 0:00,40.96,1: Good data
6/17/2013 0:00,44.77,1: Good data
6/18/2013 0:00,45.75,1: Good data
6/19/2013 0:00,45.86,1: Good data
6/20/2013 0:00,45.34,1: Good data
6/21/2013 0:00,51.2,1: Good data
6/22/2013 0:00,55.12,1: Good data
6/23/2013 0:00,58.85,1: Good data
6/24/2013 0:00, ,170: Unreliable Data
6/25/2013 0:00,66.6,1: Good data
6/26/2013 0:00,56.37,1: Good data
6/27/2013 0:00,49.41,1: Good data
6/28/2013 0:00,39.91,1: Good data
6/29/2013 0:00, ,170: Unreliable Data
6/30/2013 0:00,41.19,1: Good data
7/1/2013 0:00,43.42,1: Good data
7/2/2013 0:00, ,255: No data exists
7/3/2013 0:00,53.35,1: Good data
7/4/2013 0:00, ,170: Unreliable Data
7/5/2013 0:00,60.21,1: Good data
7/6/2013 0:00,68.7,1: Good data
7/7/2013 0:00,70.38,1: Good data
7/8/2013 0:00,74.42,1: Good data
7/9/2013 0:00,67.45,1: Good data
7/10/2013 0:00,67.58,1: Good data
7/11/2013 0:00,70.33,1: Good data
7/12/2013 0:00,64.36,1: Good data
7/13/2013 0:00,58.56,1: Good data
7/14/2013 0:00,66.57,1: Good data
7/15/2013 0:00,83.26,1: Good data
7/16/2013 0:00,102.51,1: Good data
7/17/2013 0:00,113.87,1: Good data
7/18/2013 0:00,106.97,1: Good data
7/19/2013 0:00,118.36,1: Good data
7/20/2013 0:00, ,170: Unreliable Data
7/21/2013 0:00,122.3,1: Good data
7/22/2013 0:00,121.7,1: Good data
7/23/2013 0:00,117.02,1: Good data
7/24/2013 0:00,108.98,1: Good data
7/25/2013 0:00, ,255: No data exists
7/26/2013 0:00, ,255: No data exists
7/27/2013 0:00, ,255: No data exists
7/28/2013 0:00, ,255: No data exists
7/29/2013 0:00, ,255: No data exists
7/30/2013 0:00, ,255: No data exists
7/31/2013 0:00, ,255: No data exists
8/1/2013 0:00, ,255: No data exists
8/2/2013 0:00, ,170: Unreliable Data
8/3/2013 0:00, ,170: Unreliable Data
8/4/2013 0:00,81.99,1: Good data
8/5/2013 0:00,79.5,1: Good data
8/6/2013 0:00, ,170: Unreliable Data
8/7/2013 0:00,72.66,1: Good data
8/8/2013 0:00,69.51,1: Good data
8/9/2013 0:00,64.92,1: Good data
8/10/2013 0:00,68.38,1: Good data
8/11/2013 0:00, ,170: Unreliable Data
8/12/2013 0:00,70.11,1: Good data
8/13/2013 0:00,69.38,1: Good data
8/14/2013 0:00,75.13,1: Good data
8/15/2013 0:00, ,170: Unreliable Data
8/16/2013 0:00, ,170: Unreliable Data
8/17/2013 0:00, ,170: Unreliable Data
8/18/2013 0:00,55.25,1: Good data
8/19/2013 0:00, ,170: Unreliable Data
8/20/2013 0:00,52.03,1: Good data
8/21/2013 0:00,48.66,1: Good data
8/22/2013 0:00,43.32,1: Good data
8/23/2013 0:00,42.41,1: Good data
8/24/2013 0:00,39.83,1: Good data
8/25/2013 0:00,35.38,1: Good data
8/26/2013 0:00,31.14,1: Good data
8/27/2013 0:00,27.46,1: Good data
8/28/2013 0:00, ,170: Unreliable Data
8/29/2013 0:00,30.51,1: Good data
8/30/2013 0:00,29.92,1: Good data
8/31/2013 0:00,30.21,1: Good data
9/1/2013 0:00, ,170: Unreliable Data
9/2/2013 0:00,31.64,1: Good data
9/3/2013 0:00,30.91,1: Good data
9/4/2013 0:00,27.87,1: Good data
9/5/2013 0:00,28.68,1: Good data
9/6/2013 0:00, ,170: Unreliable Data
9/7/2013 0:00,36.98,1: Good data
9/8/2013 0:00,35.84,1: Good data
9/9/2013 0:00,35.82,1: Good data
9/10/2013 0:00,35.75,1: Good data
9/11/2013 0:00, ,255: No data exists
9/12/2013 0:00,36,1: Good data
9/13/2013 0:00,36.43,1: Good data
9/14/2013 0:00,36.02,1: Good data
9/15/2013 0:00,34.65,1: Good data
9/16/2013 0:00,32.43,1: Good data
9/17/2013 0:00,31.43,1: Good data
9/18/2013 0:00,34.1,1: Good data
9/19/2013 0:00,32.83,1: Good data
9/20/2013 0:00,31.62,1: Good data
9/21/2013 0:00,32.89,1: Good data
9/22/2013 0:00,32.48,1: Good data
9/23/2013 0:00,31.41,1: Good data
9/24/2013 0:00,31.17,1: Good data
9/25/2013 0:00,34.04,1: Good data
9/26/2013 0:00,41,1: Good data
9/27/2013 0:00,41.34,1: Good data
9/28/2013 0:00,40.19,1: Good data
9/29/2013 0:00, ,170: Unreliable Data
9/30/2013 0:00,37.23,1: Good data
10/1/2013 0:00,35.43,1: Good data
10/2/2013 0:00,30.63,1: Good data
10/3/2013 0:00,35.02,1: Good data
10/4/2013 0:00,39.85,1: Good data
10/5/2013 0:00,36.79,1: Good data
10/6/2013 0:00,36.96,1: Good data
10/7/2013 0:00,37.53,1: Good data
10/8/2013 0:00, ,255: No data exists
10/9/2013 0:00,36.54,1: Good data
10/10/2013 0:00,35.61,1: Good data
10/11/2013 0:00,38.98,1: Good data
10/12/2013 0:00,39.75,1: Good data
10/13/2013 0:00,39.47,1: Good data
10/14/2013 0:00,33.36,1: Good data
10/15/2013 0:00,35.4,1: Good data
10/16/2013 0:00,37.23,1: Good data
10/17/2013 0:00,43.53,1: Good data
10/18/2013 0:00,44.43,1: Good data
10/19/2013 0:00,42.24,1: Good data
10/20/2013 0:00,41.32,1: Good data
10/21/2013 0:00,41.2,1: Good data
10/22/2013 0:00,41,1: Good data
10/23/2013 0:00,40.7,1: Good data
10/24/2013 0:00,43.6,1: Good data
10/25/2013 0:00,44.42,1: Good data
10/26/2013 0:00,41.97,1: Good data
10/27/2013 0:00,42.67,1: Good data
10/28/2013 0:00,43.74,1: Good data
10/29/2013 0:00,41.32,1: Good data
10/30/2013 0:00, ,151: Data Missing
10/31/2013 0:00,63.48,1: Good data
11/1/2013 0:00, ,170: Unreliable Data
11/2/2013 0:00, ,151: Data Missing
11/3/2013 0:00,48.15,1: Good data
11/4/2013 0:00,51.24,1: Good data
11/5/2013 0:00, ,170: Unreliable Data
11/6/2013 0:00,47.61,1: Good data
11/7/2013 0:00,47.23,1: Good data
11/8/2013 0:00, ,255: No data exists
11/9/2013 0:00,46.02,1: Good data
11/10/2013 0:00,45.44,1: Good data
11/11/2013 0:00,45.49,1: Good data
11/12/2013 0:00,45.5,1: Good data
11/13/2013 0:00,45.44,1: Good data
11/14/2013 0:00,45.54,1: Good data
11/15/2013 0:00,45.82,1: Good data
11/16/2013 0:00,44.05,1: Good data
11/17/2013 0:00, ,170: Unreliable Data
11/18/2013 0:00,44.57,1: Good data
11/19/2013 0:00,43.79,1: Good data
11/20/2013 0:00,43.9,1: Good data
11/21/2013 0:00,49.08,1: Good data
11/22/2013 0:00,50.67,1: Good data
11/23/2013 0:00,45.19,1: Good data
11/24/2013 0:00,42.37,1: Good data
11/25/2013 0:00,39.68,1: Good data
11/26/2013 0:00,36.03,1: Good data
11/27/2013 0:00,36.45,1: Good data
11/28/2013 0:00,38.84,1: Good data
11/29/2013 0:00,40.27,1: Good data
11/30/2013 0:00, ,170: Unreliable Data
12/1/2013 0:00,38.22,1: Good data
12/2/2013 0:00,39.11,1: Good data
12/3/2013 0:00,44.11,1: Good data
12/4/2013 0:00,39.44,1: Good data
12/5/2013 0:00,31.6,1: Good data
12/6/2013 0:00,24.58,1: Good data
12/7/2013 0:00,24.4,1: Good data
12/8/2013 0:00,22.47,1: Good data
12/9/2013 0:00,17.7,1: Good data
12/10/2013 0:00,14.55,1: Good data
12/11/2013 0:00,11.79,1: Good data
12/12/2013 0:00,11.57,1: Good data
12/13/2013 0:00,11.68,1: Good data
12/14/2013 0:00,10.39,1: Good data
12/15/2013 0:00,9.12,1: Good data
12/16/2013 0:00,9.32,1: Good data
12/17/2013 0:00,12.14,1: Good data
12/18/2013 0:00,21.26,1: Good data
12/19/2013 0:00,28.62,1: Good data
12/20/2013 0:00, ,255: No data exists
12/21/2013 0:00, ,170: Unreliable Data
12/22/2013 0:00,21.27,1: Good data
12/23/2013 0:00,24.61,1: Good data
12/24/2013 0:00,25.26,1: Good data
12/25/2013 0:00,22.05,1: Good data
12/26/2013 0:00,18.7,1: Good data
12/27/2013 0:00,14.66,1: Good data
12/28/2013 0:00,13.24,1: Good data
12/29/2013 0:00,15.21,1: Good data
12/30/2013 0:00,17.44,1: Good data
12/31/2013 0:00,22.65,1: Good data
1/1/2014 0:00,27.17,1: Good data
1/2/2014 0:00,32.13,1: Good data
1/3/2014 0:00,27.92,1: Good data
1/4/2014 0:00,25.6,1: Good data
1/5/2014 0:00,24.34,1: Good data
1/6/2014 0:00,22.75,1: Good data
1/7/2014 0:00,22.85,1: Good data
1/8/2014 0:00,23.62,1: Good data
1/9/2014 0:00,21.07,1: Good data
1/10/2014 0:00,18.98,1: Good data
1/11/2014 0:00,23.5,1: Good data
1/12/2014 0:00,31.81,1: Good data
1/13/2014 0:00,29.27,1: Good data
1/14/2014 0:00,32.82,1: Good data
1/15/2014 0:00,31.15,1: Good data
1/16/2014 0:00,30.51,1: Good data
1/17/2014 0:00,25,1: Good data
1/18/2014 0:00,23.99,1: Good data
1/19/2014 0:00,26.54,1: Good data
1/20/2014 0:00,26.25,1: Good data
1/21/2014 0:00,27.27,1: Good data
1/22/2014 0:00, ,170: Unreliable Data
1/23/2014 0:00,26.62,1: Good data
1/24/2014 0:00, ,170: Unreliable Data
1/25/2014 0:00, ,170: Unreliable Data
1/26/2014 0:00, ,170: Unreliable Data
1/27/2014 0:00, ,170: Unreliable Data
1/28/2014 0:00,33.56,1: Good data
1/29/2014 0:00, ,170: Unreliable Data
1/30/2014 0:00, ,255: No data exists
1/31/2014 0:00,31.33,1: Good data
2/1/2014 0:00,31.01,1: Good data
2/2/2014 0:00,31.01,1: Good data
2/3/2014 0:00,29.08,1: Good data
2/4/2014 0:00,26.36,1: Good data
2/5/2014 0:00,26.25,1: Good data
2/6/2014 0:00,27.42,1: Good data
2/7/2014 0:00, ,170: Unreliable Data
2/8/2014 0:00,41.06,1: Good data
2/9/2014 0:00,45.27,1: Good data
2/10/2014 0:00,47.47,1: Good data
2/11/2014 0:00,54.43,1: Good data
2/12/2014 0:00,59.43,1: Good data
2/13/2014 0:00,55.8,1: Good data
2/14/2014 0:00,49.96,1: Good data
2/15/2014 0:00,52.94,1: Good data
2/16/2014 0:00,53.16,1: Good data
2/17/2014 0:00,50.45,1: Good data
2/18/2014 0:00,49.82,1: Good data
2/19/2014 0:00,52.95,1: Good data
2/20/2014 0:00,52.48,1: Good data
2/21/2014 0:00,47.63,1: Good data
2/22/2014 0:00,44.25,1: Good data
2/23/2014 0:00,44.17,1: Good data
2/24/2014 0:00,41.72,1: Good data
2/25/2014 0:00, ,170: Unreliable Data
2/26/2014 0:00,37.97,1: Good data
2/27/2014 0:00,40,1: Good data
2/28/2014 0:00,39.18,1: Good data
3/1/2014 0:00,37.25,1: Good data
3/2/2014 0:00,40.81,1: Good data
3/3/2014 0:00,47.75,1: Good data
3/4/2014 0:00,47.98,1: Good data
3/5/2014 0:00, ,170: Unreliable Data
3/6/2014 0:00, ,255: No data exists
3/7/2014 0:00,44.78,1: Good data
3/8/2014 0:00,44.63,1: Good data
3/9/2014 0:00,45.6,1: Good data
3/10/2014 0:00,43.2,1: Good data
3/11/2014 0:00,50.82,1: Good data
3/12/2014 0:00,43.19,1: Good data
3/13/2014 0:00,39.47,1: Good data
3/14/2014 0:00, ,170: Unreliable Data
3/15/2014 0:00, ,170: Unreliable Data
3/16/2014 0:00, ,170: Unreliable Data
3/17/2014 0:00, ,170: Unreliable Data
3/18/2014 0:00, ,170: Unreliable Data
3/19/2014 0:00, ,170: Unreliable Data
3/20/2014 0:00,22.51,1: Good data
3/21/2014 0:00,22.9,1: Good data
3/22/2014 0:00,25.18,1: Good data
3/23/2014 0:00,25.08,1: Good data
3/24/2014 0:00,26.67,1: Good data
3/25/2014 0:00,30.41,1: Good data
3/26/2014 0:00,32.36,1: Good data
3/27/2014 0:00,32.28,1: Good data
3/28/2014 0:00,30.53,1: Good data
3/29/2014 0:00,33.56,1: Good data
3/30/2014 0:00,32.34,1: Good data
3/31/2014 0:00,34.64,1: Good data
4/1/2014 0:00, ,170: Unreliable Data
4/2/2014 0:00,37.48,1: Good data
4/3/2014 0:00,41.23,1: Good data
4/4/2014 0:00,52.74,1: Good data
4/5/2014 0:00,52.08,1: Good data
4/6/2014 0:00,51.19,1: Good data
4/7/2014 0:00,51.02,1: Good data
4/8/2014 0:00,40.39,1: Good data
4/9/2014 0:00,34.13,1: Good data
4/10/2014 0:00,38.55,1: Good data
4/11/2014 0:00, ,170: Unreliable Data
4/12/2014 0:00,54.8,1: Good data
4/13/2014 0:00,53.76,1: Good data
4/14/2014 0:00,55.02,1: Good data
4/15/2014 0:00,52.42,1: Good data
4/16/2014 0:00,50.1,1: Good data
4/17/2014 0:00,46.11,1: Good data
4/18/2014 0:00,39.29,1: Good data
4/19/2014 0:00,35.55,1: Good data
4/20/2014 0:00,38.7,1: Good data
4/21/2014 0:00,41.48,1: Good data
4/22/2014 0:00,43.37,1: Good data
4/23/2014 0:00,42.35,1: Good data
4/24/2014 0:00, ,170: Unreliable Data
4/25/2014 0:00,40.19,1: Good data
4/26/2014 0:00,41.41,1: Good data
4/27/2014 0:00,39.1,1: Good data
4/28/2014 0:00, ,255: No data exists
4/29/2014 0:00, ,170: Unreliable Data
4/30/2014 0:00, ,170: Unreliable Data
5/1/2014 0:00,22.5,1: Good data
5/2/2014 0:00, ,170: Unreliable Data
5/3/2014 0:00,26.84,1: Good data
5/4/2014 0:00, ,170: Unreliable Data
5/5/2014 0:00,31.54,1: Good data
5/6/2014 0:00,29.96,1: Good data
5/7/2014 0:00, ,170: Unreliable Data
5/8/2014 0:00,32.49,1: Good data
5/9/2014 0:00, ,170: Unreliable Data
5/10/2014 0:00,35.11,1: Good data
5/11/2014 0:00,35.81,1: Good data
5/12/2014 0:00, ,170: Unreliable Data
5/13/2014 0:00, ,170: Unreliable Data
5/14/2014 0:00,31.68,1: Good data
5/15/2014 0:00, ,170: Unreliable Data
5/16/2014 0:00,36.14,1: Good data
5/17/2014 0:00, ,170: Unreliable Data
5/18/2014 0:00, ,170: Unreliable Data
5/19/2014 0:00,50.27,1: Good data
5/20/2014 0:00, ,255: No data exists
5/21/2014 0:00,52.59,1: Good data
5/22/2014 0:00,52.78,1: Good data
5/23/2014 0:00, ,170: Unreliable Data
5/24/2014 0:00,55.8,1: Good data
5/25/2014 0:00, ,170: Unreliable Data
5/26/2014 0:00, ,170: Unreliable Data
5/27/2014 0:00, ,170: Unreliable Data
5/28/2014 0:00, ,170: Unreliable Data
5/29/2014 0:00,81.12,1: Good data
5/30/2014 0:00,75.19,1: Good data
5/31/2014 0:00,71.82,1: Good data
6/1/2014 0:00,68.98,1: Good data
6/2/2014 0:00,73.99,1: Good data
6/3/2014 0:00,71.96,1: Good data
6/4/2014 0:00, ,170: Unreliable Data
6/5/2014 0:00, ,170: Unreliable Data
6/6/2014 0:00,74.04,1: Good data
6/7/2014 0:00,71.14,1: Good data
6/8/2014 0:00,71.72,1: Good data
6/9/2014 0:00,73.65,1: Good data
6/10/2014 0:00,75.88,1: Good data
6/11/2014 0:00,74.08,1: Good data
6/12/2014 0:00,74.96,1: Good data
6/13/2014 0:00, ,170: Unreliable Data
6/14/2014 0:00,57.02,1: Good data
6/15/2014 0:00, ,170: Unreliable Data
6/16/2014 0:00,65.29,1: Good data
6/17/2014 0:00, ,170: Unreliable Data
6/18/2014 0:00, ,170: Unreliable Data
6/19/2014 0:00, ,170: Unreliable Data
6/20/2014 0:00, ,255: No data exists
6/21/2014 0:00, ,170: Unreliable Data
6/22/2014 0:00,71.24,1: Good data
6/23/2014 0:00, ,170: Unreliable Data
6/24/2014 0:00,73.69,1: Good data
6/25/2014 0:00,75.67,1: Good data
6/26/2014 0:00,80.33,1: Good data
6/27/2014 0:00,82.06,1: Good data
6/28/2014 0:00,82.19,1: Good data
6/29/2014 0:00,77.32,1: Good data
6/30/2014 0:00, ,170: Unreliable Data
7/1/2014 0:00,73.62,1: Good data
7/2/2014 0:00,70.26,1: Good data
7/3/2014 0:00,68.43,1: Good data
7/4/2014 0:00,70.74,1: Good data
7/5/2014 0:00,70.27,1: Good data
7/6/2014 0:00,69.29,1: Good data
7/7/2014 0:00,66.94,1: Good data
7/8/2014 0:00,70.09,1: Good data
7/9/2014 0:00,72.71,1: Good data
7/10/2014 0:00,72.86,1: Good data
7/11/2014 0:00,71.43,1: Good data
7/12/2014 0:00,71.85,1: Good data
7/13/2014 0:00,70.07,1: Good data
7/14/2014 0:00,69.33,1: Good data
7/15/2014 0:00,70.91,1: Good data
7/16/2014 0:00,72.61,1: Good data
7/17/2014 0:00,74.19,1: Good data
7/18/2014 0:00,71.75,1: Good data
7/19/2014 0:00,71.69,1: Good data
7/20/2014 0:00, ,170: Unreliable Data
7/21/2014 0:00, ,170: Unreliable Data
7/22/2014 0:00, ,255: No data exists
7/23/2014 0:00, ,170: Unreliable Data
7/24/2014 0:00,74.88,1: Good data
7/25/2014 0:00,72.37,1: Good data
7/26/2014 0:00,68.05,1: Good data
7/27/2014 0:00,66.47,1: Good data
7/28/2014 0:00,69.01,1: Good data
7/29/2014 0:00, ,170: Unreliable Data
7/30/2014 0:00, ,170: Unreliable Data
7/31/2014 0:00,68.61,1: Good data
8/1/2014 0:00,68.38,1: Good data
8/2/2014 0:00,73.21,1: Good data
8/3/2014 0:00, ,170: Unreliable Data
8/4/2014 0:00, ,170: Unreliable Data
8/5/2014 0:00, ,170: Unreliable Data
8/6/2014 0:00, ,170: Unreliable Data
8/7/2014 0:00, ,170: Unreliable Data
8/8/2014 0:00,62.14,1: Good data
8/9/2014 0:00, ,170: Unreliable Data
8/10/2014 0:00,57.52,1: Good data
8/11/2014 0:00, ,170: Unreliable Data
8/12/2014 0:00,52.16,1: Good data
8/13/2014 0:00,53.62,1: Good data
8/14/2014 0:00,52.6,1: Good data
8/15/2014 0:00, ,255: No data exists
8/16/2014 0:00, ,170: Unreliable Data
8/17/2014 0:00, ,170: Unreliable Data
8/18/2014 0:00, ,170: Unreliable Data
8/19/2014 0:00,52.74,1: Good data
8/20/2014 0:00,54.44,1: Good data
8/21/2014 0:00, ,255: No data exists
8/22/2014 0:00,49.89,1: Good data
8/23/2014 0:00, ,170: Unreliable Data
8/24/2014 0:00, ,170: Unreliable Data
8/25/2014 0:00,45.86,1: Good data
8/26/2014 0:00,43.21,1: Good data
8/27/2014 0:00, ,170: Unreliable Data
8/28/2014 0:00, ,170: Unreliable Data
8/29/2014 0:00, ,170: Unreliable Data
8/30/2014 0:00, ,170: Unreliable Data
8/31/2014 0:00, ,170: Unreliable Data
9/1/2014 0:00, ,170: Unreliable Data
9/2/2014 0:00, ,170: Unreliable Data
9/3/2014 0:00, ,170: Unreliable Data
9/4/2014 0:00, ,170: Unreliable Data
9/5/2014 0:00, ,255: No data exists
9/6/2014 0:00, ,170: Unreliable Data
9/7/2014 0:00, ,170: Unreliable Data
9/8/2014 0:00, ,170: Unreliable Data
9/9/2014 0:00, ,170: Unreliable Data
9/10/2014 0:00, ,170: Unreliable Data
9/11/2014 0:00, ,170: Unreliable Data
9/12/2014 0:00, ,170: Unreliable Data
9/13/2014 0:00,23.44,1: Good data
9/14/2014 0:00,20.72,1: Good data
9/15/2014 0:00,19.62,1: Good data
9/16/2014 0:00,21.01,1: Good data
9/17/2014 0:00,22.31,1: Good data
9/18/2014 0:00,21.85,1: Good data
9/19/2014 0:00,20.31,1: Good data
9/20/2014 0:00,21.65,1: Good data
9/21/2014 0:00,24.54,1: Good data
9/22/2014 0:00,24.85,1: Good data
9/23/2014 0:00,23.43,1: Good data
9/24/2014 0:00,22.06,1: Good data
9/25/2014 0:00,19.64,1: Good data
9/26/2014 0:00,18.24,1: Good data
9/27/2014 0:00,18.86,1: Good data
9/28/2014 0:00,19.91,1: Good data
9/29/2014 0:00, ,255: No data exists
9/30/2014 0:00,22.7,1: Good data
10/1/2014 0:00,24.53,1: Good data
10/2/2014 0:00,26.65,1: Good data
10/3/2014 0:00,26.74,1: Good data
10/4/2014 0:00,28.91,1: Good data
10/5/2014 0:00,35.7,1: Good data
10/6/2014 0:00,43.7,1: Good data
10/7/2014 0:00,45.19,1: Good data
10/8/2014 0:00,47.46,1: Good data
10/9/2014 0:00,44.34,1: Good data
10/10/2014 0:00,38.29,1: Good data
10/11/2014 0:00,35.34,1: Good data
10/12/2014 0:00,39.31,1: Good data
10/13/2014 0:00,44.55,1: Good data
10/14/2014 0:00,46.3,1: Good data
10/15/2014 0:00,43.63,1: Good data
10/16/2014 0:00,36.33,1: Good data
10/17/2014 0:00,34.95,1: Good data
10/18/2014 0:00,35.99,1: Good data
10/19/2014 0:00,41.39,1: Good data
10/20/2014 0:00,43.08,1: Good data
10/21/2014 0:00,41.27,1: Good data
10/22/2014 0:00,39.96,1: Good data
10/23/2014 0:00,41.89,1: Good data
10/24/2014 0:00,41.89,1: Good data
10/25/2014 0:00,46.45,1: Good data
10/26/2014 0:00,45.09,1: Good data
10/27/2014 0:00,40.85,1: Good data
10/28/2014 0:00,41.77,1: Good data
10/29/2014 0:00,41.97,1: Good data
10/30/2014 0:00, ,170: Unreliable Data
10/31/2014 0:00,43.6,1: Good data
11/1/2014 0:00,42.04,1: Good data
11/2/2014 0:00,38.45,1: Good data
11/3/2014 0:00,36.82,1: Good data
11/4/2014 0:00,34.65,1: Good data
11/5/2014 0:00,33.19,1: Good data
11/6/2014 0:00, ,255: No data exists
11/7/2014 0:00, ,170: Unreliable Data
11/8/2014 0:00, ,170: Unreliable Data
11/9/2014 0:00, ,170: Unreliable Data
11/10/2014 0:00, ,170: Unreliable Data
11/11/2014 0:00, ,170: Unreliable Data
11/12/2014 0:00, ,170: Unreliable Data
11/13/2014 0:00, ,170: Unreliable Data
11/14/2014 0:00, ,170: Unreliable Data
11/15/2014 0:00, ,170: Unreliable Data
11/16/2014 0:00, ,170: Unreliable Data
11/17/2014 0:00, ,170: Unreliable Data
11/18/2014 0:00, ,170: Unreliable Data
11/19/2014 0:00, ,170: Unreliable Data
11/20/2014 0:00, ,170: Unreliable Data
11/21/2014 0:00, ,170: Unreliable Data
11/22/2014 0:00, ,170: Unreliable Data
11/23/2014 0:00, ,170: Unreliable Data
11/24/2014 0:00, ,170: Unreliable Data
11/25/2014 0:00, ,170: Unreliable Data
11/26/2014 0:00, ,170: Unreliable Data
11/27/2014 0:00, ,170: Unreliable Data
11/28/2014 0:00, ,170: Unreliable Data
11/29/2014 0:00, ,170: Unreliable Data
11/30/2014 0:00, ,170: Unreliable Data
12/1/2014 0:00, ,170: Unreliable Data
12/2/2014 0:00, ,170: Unreliable Data
12/3/2014 0:00, ,170: Unreliable Data
12/4/2014 0:00, ,170: Unreliable Data
12/5/2014 0:00, ,255: No data exists
12/6/2014 0:00,33.91,1: Good data
12/7/2014 0:00, ,170: Unreliable Data
12/8/2014 0:00, ,170: Unreliable Data
12/9/2014 0:00, ,170: Unreliable Data
12/10/2014 0:00,32.64,1: Good data
12/11/2014 0:00,34.71,1: Good data
12/12/2014 0:00, ,170: Unreliable Data
12/13/2014 0:00, ,170: Unreliable Data
12/14/2014 0:00, ,170: Unreliable Data
12/15/2014 0:00,274.23,1: Good data
12/16/2014 0:00,206.49,1: Good data
12/17/2014 0:00,166.99,1: Good data
12/18/2014 0:00,153.41,1: Good data
